Crash ID,State,Month,Year,Dayweek,Time,Crash Type,Number of Fatalities,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,National Remoteness Areas,SA4 Name 2021,National LGA NAme 2021,National Road Type,Christmas Period,Easter Period,Day of week,Time of Day,Road User,Gender,Age,Age Group
20161142,NSW,11,2016,Saturday,14:40:00,Multiple,1,No,No,No,110,Inner Regional Australia,Capital Region,Goulburn Mulwaree,Sub-arterial Road,No,No,Weekend,Day,Passenger,Female,87,75_or_older
20161214,NSW,11,2016,Sunday,09:15:00,Single,1,No,No,No,60,Inner Regional Australia,Sydney - Outer West and Blue Mountains,Blue Mountains,Arterial Road,No,No,Weekend,Day,Motorcycle rider,Male,50,40_to_64
20162214,Vic,11,2016,Sunday,16:00:00,Single,1,No,No,No,100,Outer Regional Australia,Latrobe - Gippsland,Wellington,Arterial Road,No,No,Weekend,Day,Driver,Female,29,26_to_39
20164008,SA,11,2016,Sunday,09:00:00,Multiple,1,No,No,No,100,Inner Regional Australia,South Australia - South East,Murray Bridge,Arterial Road,No,No,Weekend,Day,Driver,Male,72,65_to_74
20165156,WA,11,2016,Sunday,12:50:00,Single,2,No,No,No,110,Outer Regional Australia,Western Australia - Wheat Belt,Plantagenet,LOCAL ROAD,No,No,Weekend,Day,Passenger,Female,14,0_to_16
20165156,WA,11,2016,Sunday,12:50:00,Single,2,No,No,No,110,Outer Regional Australia,Western Australia - Wheat Belt,Plantagenet,LOCAL ROAD,No,No,Weekend,Day,Driver,Female,37,26_to_39
20161232,NSW,11,2016,Sunday,16:50:00,Multiple,1,No,No,No,100,Inner Regional Australia,Capital Region,Yass Valley,Arterial Road,No,No,Weekend,Day,Driver,Male,28,26_to_39
20167038,NT,11,2016,Saturday,15:40:00,Single,2,No,No,No,130,Very Remote Australia,Northern Territory - Outback,Barkly,National or State Highway,No,No,Weekend,Day,Passenger,Male,1,0_to_16
20167038,NT,11,2016,Saturday,15:40:00,Single,2,No,No,No,130,Very Remote Australia,Northern Territory - Outback,Barkly,National or State Highway,No,No,Weekend,Day,Passenger,Female,22,17_to_25
20165077,WA,11,2016,Sunday,14:07:00,Single,1,No,No,No,80,Inner Regional Australia,Perth - South East,Serpentine-Jarrahdale,ARTERIAL ROAD,No,No,Weekend,Day,Motorcycle rider,Female,44,40_to_64
20165168,WA,11,2016,Sunday,17:45:00,Single,1,No,No,No,90,Outer Regional Australia,Western Australia - Wheat Belt,West Arthur,LOCAL ROAD,No,No,Weekend,Day,Driver,Female,26,26_to_39
20163026,Qld,11,2016,Saturday,17:00:00,Multiple,1,No,No,No,80,,,,,No,No,Weekend,Day,Passenger,Female,86,75_or_older
20163222,Qld,11,2016,Saturday,12:00:00,Multiple,1,No,No,No,100,,,,,No,No,Weekend,Day,Motorcycle rider,Male,43,40_to_64
20168008,ACT,11,2016,Sunday,11:55:00,Single,1,No,No,No,100,Inner Regional Australia,Australian Capital Territory,Unincorporated ACT,Collector Road,No,No,Weekend,Day,Motorcycle rider,Male,36,26_to_39
20161076,NSW,11,2016,Sunday,16:00:00,Single,1,No,No,No,100,Inner Regional Australia,Murray,Federation,Arterial Road,No,No,Weekend,Day,Passenger,Male,3,0_to_16
20164052,SA,11,2016,Sunday,06:10:00,Multiple,1,No,No,Yes,110,Very Remote Australia,South Australia - Outback,Unincorporated SA,National or State Highway,No,No,Weekend,Day,Driver,Male,43,40_to_64
20162252,Vic,11,2016,Saturday,14:50:00,Single,1,No,No,No,70,Major Cities of Australia,Melbourne - South East,Monash,Arterial Road,No,No,Weekend,Day,Driver,Male,80,75_or_older
20161086,NSW,11,2016,Sunday,13:37:00,Multiple,1,No,No,No,80,Inner Regional Australia,Illawarra,Wollongong,Arterial Road,No,No,Weekend,Day,Driver,Female,72,65_to_74
20167035,NT,11,2016,Saturday,17:11:00,Single,1,No,No,No,50,Outer Regional Australia,Darwin,Litchfield,Local Road,No,No,Weekend,Day,Driver,Male,55,40_to_64
20162154,Vic,11,2016,Wednesday,06:00:00,Multiple,1,No,No,No,80,Major Cities of Australia,Mornington Peninsula,Mornington Peninsula,Sub-arterial Road,No,No,Weekday,Day,Motorcycle rider,Male,25,17_to_25
20161322,NSW,11,2016,Monday,14:25:00,Multiple,1,No,No,No,50,Major Cities of Australia,Sydney - Parramatta,Cumberland,Collector Road,No,No,Weekday,Day,Motorcycle rider,Male,22,17_to_25
20163039,Qld,11,2016,Thursday,09:00:00,Multiple,1,Yes,Yes,No,80,,,,,No,No,Weekday,Day,Driver,Male,62,40_to_64
20163139,Qld,11,2016,Monday,14:00:00,Single,1,No,No,No,100,,,,,No,No,Weekday,Day,Driver,Male,22,17_to_25
20161288,NSW,11,2016,Monday,07:05:00,Single,1,No,No,No,100,Inner Regional Australia,Central West,Bathurst Regional,National or State Highway,No,No,Weekday,Day,Driver,Male,25,17_to_25
20163066,Qld,11,2016,Wednesday,17:00:00,Multiple,1,No,No,No,80,,,,,No,No,Weekday,Day,Motorcycle rider,Male,48,40_to_64
20163117,Qld,11,2016,Tuesday,10:00:00,Single,1,No,No,No,80,,,,,No,No,Weekday,Day,Driver,Male,65,65_to_74
20165125,WA,11,2016,Tuesday,17:25:00,Multiple,1,No,Yes,Yes,80,,,,,No,No,Weekday,Day,Motorcycle rider,Male,80,75_or_older
20161354,NSW,11,2016,Tuesday,09:45:00,Multiple,1,No,No,No,50,Outer Regional Australia,Far West and Orana,Narromine,National or State Highway,No,No,Weekday,Day,Driver,Male,22,17_to_25
20167031,NT,11,2016,Friday,07:30:00,Single,1,No,No,No,110,Very Remote Australia,Northern Territory - Outback,Roper Gulf,Sub-arterial Road,No,No,Weekday,Day,Passenger,Female,2,0_to_16
20161035,NSW,11,2016,Wednesday,09:20:00,Multiple,1,No,No,No,100,Inner Regional Australia,Richmond - Tweed,Ballina,National or State Highway,No,No,Weekday,Day,Pedal cyclist,Male,59,40_to_64
20162266,Vic,11,2016,Wednesday,13:50:00,Single,1,No,No,No,60,Major Cities of Australia,Melbourne - Inner East,Whitehorse,Arterial Road,No,No,Weekday,Day,Pedal cyclist,Male,27,26_to_39
20163022,Qld,11,2016,Tuesday,14:00:00,Multiple,1,No,Yes,No,100,,,,,No,No,Weekday,Day,Motorcycle rider,Male,19,17_to_25
20165066,WA,11,2016,Monday,15:40:00,Multiple,1,No,No,No,110,Outer Regional Australia,Western Australia - Wheat Belt,Plantagenet,NATIONAL OR STATE HIGHWAY,No,No,Weekday,Day,Driver,Male,45,40_to_64
20163111,Qld,11,2016,Monday,07:00:00,Multiple,1,No,No,No,100,,,,,No,No,Weekday,Day,Driver,Male,22,17_to_25
20164006,SA,11,2016,Monday,13:35:00,Single,1,No,No,No,80,Major Cities of Australia,Adelaide - North,Tea Tree Gully,Sub-arterial Road,No,No,Weekday,Day,Motorcycle rider,Male,31,26_to_39
20165126,WA,11,2016,Friday,06:35:00,Single,1,No,No,No,110,Outer Regional Australia,Western Australia - Wheat Belt,Wongan-Ballidu,ARTERIAL ROAD,No,No,Weekday,Day,Driver,Female,23,17_to_25
20162261,Vic,11,2016,Tuesday,15:45:00,Multiple,1,No,No,No,60,Major Cities of Australia,Melbourne - South East,Cardinia,Arterial Road,No,No,Weekday,Day,Passenger,Female,8,0_to_16
20162006,Vic,11,2016,Tuesday,13:30:00,Multiple,1,No,No,No,80,Inner Regional Australia,Latrobe - Gippsland,South Gippsland,National or State Highway,No,No,Weekday,Day,Driver,Male,33,26_to_39
20162046,Vic,11,2016,Tuesday,14:55:00,Multiple,1,No,No,Yes,100,Inner Regional Australia,Ballarat,Moorabool,Arterial Road,No,No,Weekday,Day,Driver,Male,25,17_to_25
20162043,Vic,11,2016,Tuesday,07:40:00,Multiple,1,No,No,No,100,Major Cities of Australia,Mornington Peninsula,Mornington Peninsula,Collector Road,No,No,Weekday,Day,Driver,Male,26,26_to_39
20161235,NSW,11,2016,Monday,11:50:00,Single,1,No,No,No,50,Major Cities of Australia,Newcastle and Lake Macquarie,Newcastle,Local Road,No,No,Weekday,Day,Driver,Male,85,75_or_older
20165117,WA,11,2016,Friday,05:56:00,Multiple,1,No,Yes,No,100,Inner Regional Australia,Bunbury,Dardanup,LOCAL ROAD,No,No,Weekday,Night,Driver,Male,19,17_to_25
20162215,Vic,11,2016,Wednesday,12:20:00,Single,1,No,No,No,100,Inner Regional Australia,Bendigo,Greater Bendigo,Sub-arterial Road,No,No,Weekday,Day,Driver,Female,79,75_or_older
20161055,NSW,11,2016,Thursday,09:50:00,Multiple,1,No,No,No,100,Inner Regional Australia,Central West,Cowra,Arterial Road,No,No,Weekday,Day,Driver,Male,69,65_to_74
20162265,Vic,11,2016,Monday,07:53:00,Multiple,1,No,Yes,No,60,Major Cities of Australia,Melbourne - Inner,Melbourne,National or State Highway,No,No,Weekday,Day,Motorcycle rider,Male,25,17_to_25
20164062,SA,11,2016,Thursday,07:52:00,Single,1,No,No,No,100,Remote Australia,Barossa - Yorke - Mid North,Yorke Peninsula,Arterial Road,No,No,Weekday,Day,Driver,Male,80,75_or_older
20162152,Vic,11,2016,Tuesday,11:41:00,Single,1,No,No,No,60,Major Cities of Australia,Melbourne - Inner,Moonee Valley,Sub-arterial Road,No,No,Weekday,Day,Passenger,Female,85,75_or_older
20161261,NSW,11,2016,Monday,06:30:00,Multiple,1,No,Yes,No,80,Major Cities of Australia,Central Coast,Central Coast,Sub-arterial Road,No,No,Weekday,Day,Driver,Male,37,26_to_39
20161099,NSW,11,2016,Thursday,14:40:00,Multiple,1,No,No,No,100,Inner Regional Australia,Hunter Valley exc Newcastle,Singleton,National or State Highway,No,No,Weekday,Day,Driver,Male,26,26_to_39
20161251,NSW,11,2016,Friday,11:30:00,Multiple,1,No,No,Yes,80,Inner Regional Australia,Richmond - Tweed,Ballina,National or State Highway,No,No,Weekday,Day,Motorcycle rider,Male,66,65_to_74
20161145,NSW,11,2016,Tuesday,09:54:00,Single,1,No,No,No,100,Inner Regional Australia,Mid North Coast,Port Macquarie-Hastings,Sub-arterial Road,No,No,Weekday,Day,Driver,Male,85,75_or_older
20162217,Vic,11,2016,Wednesday,08:10:00,Multiple,1,No,No,Yes,50,Major Cities of Australia,Geelong,Greater Geelong,Sub-arterial Road,No,No,Weekday,Day,Pedal cyclist,Male,42,40_to_64
20163238,Qld,11,2016,Friday,06:00:00,Multiple,1,No,No,No,60,,,,,No,No,Weekday,Day,Passenger,Male,27,26_to_39
20161223,NSW,11,2016,Wednesday,06:05:00,Multiple,1,No,Yes,No,100,Inner Regional Australia,Coffs Harbour - Grafton,Clarence Valley,National or State Highway,No,No,Weekday,Day,Motorcycle rider,Male,44,40_to_64
20162142,Vic,11,2016,Wednesday,09:05:00,Multiple,1,No,No,Yes,80,Outer Regional Australia,North West,Mildura,Local Road,No,No,Weekday,Day,Driver,Female,81,75_or_older
20161179,NSW,11,2016,Thursday,15:13:00,Multiple,1,No,No,No,80,Inner Regional Australia,Richmond - Tweed,Lismore,Arterial Road,No,No,Weekday,Day,Driver,Female,49,40_to_64
20163048,Qld,11,2016,Saturday,01:00:00,Single,1,No,No,No,70,,,,,No,No,Weekend,Night,Pedestrian,Male,37,26_to_39
20163042,Qld,11,2016,Wednesday,19:00:00,Single,1,No,No,No,70,,,,,No,No,Weekday,Night,Pedestrian,Male,23,17_to_25
20165078,WA,11,2016,Sunday,20:55:00,Single,1,No,No,No,60,Major Cities of Australia,Perth - South West,Kwinana,ARTERIAL ROAD,No,No,Weekend,Night,Pedestrian,Female,52,40_to_64
20161195,NSW,11,2016,Wednesday,19:45:00,Single,1,No,No,No,50,Major Cities of Australia,Sydney - Northern Beaches,Northern Beaches,Local Road,No,No,Weekday,Night,Driver,Male,24,17_to_25
20164057,SA,11,2016,Wednesday,21:45:00,Single,1,No,No,No,80,Major Cities of Australia,Adelaide - West,West Torrens,Arterial Road,No,No,Weekday,Night,Pedestrian,Male,45,40_to_64
20162019,Vic,11,2016,Wednesday,20:59:00,Single,1,No,No,No,70,Major Cities of Australia,Melbourne - West,Brimbank,Arterial Road,No,No,Weekday,Night,Pedestrian,Male,33,26_to_39
20162173,Vic,11,2016,Monday,22:30:00,Single,1,No,No,No,60,Major Cities of Australia,Melbourne - Inner East,Manningham,Arterial Road,No,No,Weekday,Night,Driver,Female,88,75_or_older
20161053,NSW,11,2016,Tuesday,07:39:00,Single,1,No,Yes,No,60,Major Cities of Australia,Sydney - Sutherland,Sutherland,Arterial Road,No,No,Weekday,Day,Pedestrian,Female,26,26_to_39
20162172,Vic,11,2016,Wednesday,16:45:00,Single,1,No,No,No,70,Major Cities of Australia,Melbourne - Outer East,Whitehorse,Arterial Road,No,No,Weekday,Day,Pedestrian,Male,66,65_to_74
20164071,SA,11,2016,Wednesday,13:45:00,Single,1,Yes,No,No,50,Major Cities of Australia,Adelaide - Central and Hills,Adelaide,Sub-arterial Road,No,No,Weekday,Day,Pedestrian,Male,72,65_to_74
20162101,Vic,11,2016,Tuesday,11:28:00,Single,1,No,No,No,60,Major Cities of Australia,Melbourne - Inner South,Glen Eira,Arterial Road,No,No,Weekday,Day,Pedestrian,Female,90,75_or_older
20165003,WA,11,2016,Thursday,06:45:00,Single,1,No,No,No,100,Major Cities of Australia,Perth - South East,Gosnells,NATIONAL OR STATE HIGHWAY,No,No,Weekday,Day,Pedestrian,Male,81,75_or_older
20161272,NSW,11,2016,Tuesday,10:44:00,Single,1,No,No,Yes,70,Major Cities of Australia,Sydney - Parramatta,Cumberland,National or State Highway,No,No,Weekday,Day,Pedestrian,Male,23,17_to_25
20161226,NSW,11,2016,Monday,15:15:00,Single,1,No,No,No,60,Major Cities of Australia,Sydney - South West,Fairfield,Collector Road,No,No,Weekday,Day,Pedestrian,Male,79,75_or_older
20162203,Vic,11,2016,Monday,15:40:00,Single,1,No,No,No,60,Inner Regional Australia,Geelong,Greater Geelong,Sub-arterial Road,No,No,Weekday,Day,Pedestrian,Male,81,75_or_older
20161250,NSW,11,2016,Saturday,08:06:00,Multiple,1,No,No,No,70,Major Cities of Australia,Sydney - Parramatta,Cumberland,Arterial Road,No,No,Weekend,Day,Pedestrian,Male,25,17_to_25
20166029,Tas,11,2016,Sunday,03:00:00,Multiple,1,No,No,No,80,Inner Regional Australia,Hobart,Hobart,National or State Highway,No,No,Weekend,Night,Pedestrian,Male,25,17_to_25
20161015,NSW,11,2016,Monday,07:10:00,Multiple,1,No,No,No,40,Outer Regional Australia,Far West and Orana,Dubbo Regional,Arterial Road,No,No,Weekday,Day,Pedestrian,Female,45,40_to_64
20165170,WA,10,2016,Sunday,21:31:00,Multiple,1,No,No,No,70,Major Cities of Australia,Mandurah,Mandurah,ARTERIAL ROAD,No,No,Weekend,Night,Motorcycle rider,Male,19,17_to_25
20161336,NSW,10,2016,Saturday,23:00:00,Single,1,No,No,No,80,Inner Regional Australia,Hunter Valley exc Newcastle,Mid-Coast,Sub-arterial Road,No,No,Weekend,Night,Passenger,Male,20,17_to_25
20162068,Vic,10,2016,Friday,20:25:00,Multiple,1,No,No,Yes,100,Inner Regional Australia,Ballarat,Central Goldfields,Arterial Road,No,No,Weekend,Night,Driver,Male,76,75_or_older
20164013,SA,10,2016,Saturday,18:30:00,Single,1,No,No,No,50,Very Remote Australia,South Australia - Outback,Anangu Pitjantjatjara Yunkunytjatjara,Local Road,No,No,Weekend,Night,Motorcycle rider,Male,22,17_to_25
20162245,Vic,10,2016,Friday,21:20:00,Single,1,No,No,No,100,Inner Regional Australia,Melbourne - South East,Cardinia,Access road,No,No,Weekend,Night,Driver,Male,22,17_to_25
20165122,WA,10,2016,Saturday,23:30:00,Single,1,No,No,No,110,Inner Regional Australia,Bunbury,Dardanup,ARTERIAL ROAD,No,No,Weekend,Night,Driver,Female,37,26_to_39
20161089,NSW,10,2016,Friday,23:30:00,Single,2,No,No,No,100,Outer Regional Australia,Central West,Oberon,Arterial Road,No,No,Weekend,Night,Driver,Male,17,17_to_25
20161089,NSW,10,2016,Friday,23:30:00,Single,2,No,No,No,100,Outer Regional Australia,Central West,Oberon,Arterial Road,No,No,Weekend,Night,Passenger,Male,18,17_to_25
20162025,Vic,10,2016,Saturday,22:45:00,Multiple,1,No,No,No,110,Inner Regional Australia,Melbourne - West,Moorabool,National or State Highway,No,No,Weekend,Night,Driver,Female,30,26_to_39
20167040,NT,10,2016,Friday,21:34:00,Single,1,No,No,No,110,Remote Australia,Northern Territory - Outback,Unincorporated NT,Arterial Road,No,No,Weekend,Night,Driver,Male,23,17_to_25
20163004,Qld,10,2016,Sunday,20:00:00,Single,1,No,No,No,60,,,,,No,No,Weekend,Night,Motorcycle rider,Male,23,17_to_25
20165018,WA,10,2016,Sunday,03:30:00,Single,1,No,No,No,110,Outer Regional Australia,Western Australia - Wheat Belt,Goomalling,LOCAL ROAD,No,No,Weekend,Night,Driver,Male,45,40_to_64
20165023,WA,10,2016,Saturday,00:27:00,Single,1,No,No,No,60,Major Cities of Australia,Perth - South West,Fremantle,ARTERIAL ROAD,No,No,Weekend,Night,Motorcycle rider,Male,47,40_to_64
20166021,Tas,10,2016,Friday,23:00:00,Multiple,1,No,No,No,40,Inner Regional Australia,Hobart,Glenorchy,National or State Highway,No,No,Weekend,Night,Motorcycle rider,Male,48,40_to_64
20163037,Qld,10,2016,Sunday,18:00:00,Single,1,No,No,No,60,,,,,No,No,Weekend,Night,Driver,Male,21,17_to_25
20167016,NT,10,2016,Saturday,22:50:00,Multiple,2,No,No,Yes,100,Outer Regional Australia,Darwin,Litchfield,Arterial Road,No,No,Weekend,Night,Passenger,Male,31,26_to_39
20167016,NT,10,2016,Saturday,22:50:00,Multiple,2,No,No,Yes,100,Outer Regional Australia,Darwin,Litchfield,Arterial Road,No,No,Weekend,Night,Passenger,Male,25,17_to_25
20163072,Qld,10,2016,Saturday,05:00:00,Multiple,1,No,No,No,80,,,,,No,No,Weekend,Night,Motorcycle rider,Male,42,40_to_64
20161081,NSW,10,2016,Tuesday,23:00:00,Single,1,No,No,No,80,Outer Regional Australia,Mid North Coast,Mid-Coast,Sub-arterial Road,No,No,Weekday,Night,Driver,Male,29,26_to_39
20164023,SA,10,2016,Wednesday,22:00:00,Multiple,1,No,No,No,60,Major Cities of Australia,Adelaide - North,Playford,Local Road,No,No,Weekday,Night,Driver,Female,74,65_to_74
20165071,WA,10,2016,Tuesday,18:35:00,Single,1,No,No,No,70,Major Cities of Australia,Perth - North East,Swan,ARTERIAL ROAD,No,No,Weekday,Night,Motorcycle rider,Male,37,26_to_39
20164049,SA,10,2016,Thursday,21:15:00,Multiple,1,No,No,No,40,Major Cities of Australia,Adelaide - South,Marion,National or State Highway,No,No,Weekday,Night,Driver,Female,48,40_to_64
20161153,NSW,10,2016,Wednesday,21:50:00,Multiple,1,No,No,No,70,Inner Regional Australia,Hunter Valley exc Newcastle,Port Stephens,Sub-arterial Road,No,No,Weekday,Night,Motorcycle rider,Male,17,17_to_25
20163133,Qld,10,2016,Thursday,00:00:00,Multiple,1,No,No,No,100,,,,,No,No,Weekday,Night,Driver,Male,60,40_to_64
20163034,Qld,10,2016,Thursday,05:00:00,Multiple,1,No,No,No,60,,,,,No,No,Weekday,Night,Motorcycle rider,Male,43,40_to_64
20162211,Vic,10,2016,Thursday,18:15:00,Single,1,No,No,No,100,Inner Regional Australia,Ballarat,Hepburn,National or State Highway,No,No,Weekday,Night,Driver,Male,30,26_to_39
20162099,Vic,10,2016,Monday,22:05:00,Single,1,No,No,No,40,Major Cities of Australia,Melbourne - West,Brimbank,Collector Road,No,No,Weekday,Night,Driver,Male,15,0_to_16
20165097,WA,10,2016,Wednesday,20:48:00,Single,1,No,No,No,70,Major Cities of Australia,Perth - South East,Gosnells,ARTERIAL ROAD,No,No,Weekday,Night,Motorcycle rider,Male,30,26_to_39
20164059,SA,10,2016,Monday,23:50:00,Multiple,1,Yes,No,No,60,Major Cities of Australia,Adelaide - South,Onkaparinga,National or State Highway,No,No,Weekday,Night,Driver,Female,52,40_to_64
20161329,NSW,10,2016,Tuesday,19:24:00,Multiple,1,No,No,No,100,Outer Regional Australia,New England and North West,Narrabri,Local Road,No,No,Weekday,Night,Driver,Male,36,26_to_39
20163062,Qld,10,2016,Wednesday,03:00:00,Single,1,No,No,No,100,,,,,No,No,Weekday,Night,Driver,Female,26,26_to_39
20163145,Qld,10,2016,Sunday,08:00:00,Single,1,No,No,Yes,100,,,,,No,No,Weekend,Day,Driver,Male,35,26_to_39
20164053,SA,10,2016,Sunday,15:46:00,Multiple,1,No,No,No,100,Inner Regional Australia,Barossa - Yorke - Mid North,Barossa,Local Road,No,No,Weekend,Day,Passenger,Female,8,0_to_16
20165138,WA,10,2016,Saturday,11:55:00,Single,2,No,No,No,110,Very Remote Australia,Western Australia - Outback (North),East Pilbara,NATIONAL OR STATE HIGHWAY,No,No,Weekend,Day,Passenger,Female,20,17_to_25
20165138,WA,10,2016,Saturday,11:55:00,Single,2,No,No,No,110,Very Remote Australia,Western Australia - Outback (North),East Pilbara,NATIONAL OR STATE HIGHWAY,No,No,Weekend,Day,Passenger,Male,24,17_to_25
20163128,Qld,10,2016,Sunday,10:00:00,Single,1,No,No,No,100,,,,,No,No,Weekend,Day,Driver,Male,80,75_or_older
20165034,WA,10,2016,Sunday,16:02:00,Single,1,No,No,No,-9,Outer Regional Australia,Western Australia - Outback (South),Irwin,NATIONAL OR STATE HIGHWAY,No,No,Weekend,Day,Driver,Male,32,26_to_39
20165167,WA,10,2016,Sunday,16:12:00,Single,1,No,No,No,110,Inner Regional Australia,Bunbury,Dardanup,LOCAL ROAD,No,No,Weekend,Day,Motorcycle pillion passenger,Female,10,0_to_16
20163164,Qld,10,2016,Saturday,08:00:00,Multiple,1,No,No,No,60,,,,,No,No,Weekend,Day,Motorcycle rider,Male,61,40_to_64
20163207,Qld,10,2016,Sunday,10:00:00,Multiple,1,No,No,No,100,,,,,No,No,Weekend,Day,Motorcycle rider,Male,70,65_to_74
20161188,NSW,10,2016,Sunday,17:30:00,Multiple,1,No,No,No,60,Inner Regional Australia,Sydney - Outer West and Blue Mountains,Wollondilly,Sub-arterial Road,No,No,Weekend,Day,Passenger,Male,73,65_to_74
20161178,NSW,10,2016,Sunday,17:20:00,Single,1,No,No,No,50,Major Cities of Australia,Newcastle and Lake Macquarie,Lake Macquarie,Local Road,No,No,Weekend,Day,Driver,Male,59,40_to_64
20163029,Qld,10,2016,Sunday,10:00:00,Single,1,No,No,No,100,,,,,No,No,Weekend,Day,Driver,Male,76,75_or_older
20164075,SA,10,2016,Saturday,16:37:00,Single,1,No,No,No,110,Very Remote Australia,South Australia - Outback,Unincorporated SA,National or State Highway,No,No,Weekend,Day,Passenger,Female,66,65_to_74
20165121,WA,10,2016,Saturday,11:50:00,Single,3,No,No,No,110,Very Remote Australia,Western Australia - Outback (North),Halls Creek,NATIONAL OR STATE HIGHWAY,No,No,Weekend,Day,Passenger,Male,15,0_to_16
20165121,WA,10,2016,Saturday,11:50:00,Single,3,No,No,No,110,Very Remote Australia,Western Australia - Outback (North),Halls Creek,NATIONAL OR STATE HIGHWAY,No,No,Weekend,Day,Driver,Male,16,0_to_16
20165121,WA,10,2016,Saturday,11:50:00,Single,3,No,No,No,110,Very Remote Australia,Western Australia - Outback (North),Halls Creek,NATIONAL OR STATE HIGHWAY,No,No,Weekend,Day,Passenger,Male,28,26_to_39
20165069,WA,10,2016,Sunday,09:48:00,Multiple,2,No,No,No,110,Very Remote Australia,Western Australia - Outback (North),Ashburton,ARTERIAL ROAD,No,No,Weekend,Day,Driver,Male,29,26_to_39
20165069,WA,10,2016,Sunday,09:48:00,Multiple,2,No,No,No,110,Very Remote Australia,Western Australia - Outback (North),Ashburton,ARTERIAL ROAD,No,No,Weekend,Day,Passenger,Female,26,26_to_39
20168001,ACT,10,2016,Sunday,16:40:00,Single,1,No,No,No,60,Major Cities of Australia,Australian Capital Territory,Unincorporated ACT,Collector Road,No,No,Weekend,Day,Driver,Male,24,17_to_25
20163015,Qld,10,2016,Sunday,10:00:00,Single,1,No,No,No,100,,,,,No,No,Weekend,Day,Motorcycle rider,Male,52,40_to_64
20161296,NSW,10,2016,Sunday,13:00:00,Multiple,1,No,No,No,50,Inner Regional Australia,Southern Highlands and Shoalhaven,Shoalhaven,Sub-arterial Road,No,No,Weekend,Day,Driver,Male,57,40_to_64
20163184,Qld,10,2016,Saturday,06:00:00,Single,1,No,No,No,110,,,,,No,No,Weekend,Day,Passenger,Female,21,17_to_25
20162233,Vic,10,2016,Sunday,12:35:00,Single,1,No,No,No,60,Outer Regional Australia,North West,Horsham,Sub-arterial Road,No,No,Weekend,Day,Driver,Male,32,26_to_39
