Date ID,Crash ID,Year,Month,Day of week,Dayweek,Time,Christmas Period,Easter Period
date11184,20148007,2014,3,Weekend,Monday,01:05:00,No,No
date11185,20144047,2014,3,Weekend,Sunday,02:15:00,No,No
date11186,20144062,2014,3,Weekend,Sunday,20:51:00,No,No
date11187,20142003,2014,3,Weekend,Sunday,23:24:00,No,No
date11188,20141274,2014,3,Weekend,Saturday,02:30:00,No,No
date11189,20141274,2014,3,Weekend,Saturday,02:30:00,No,No
date11190,20141153,2014,3,Weekday,Tuesday,22:35:00,No,No
date11191,20145012,2014,3,Weekday,Thursday,19:41:00,No,No
date11192,20143082,2014,3,Weekday,Thursday,05:00:00,No,No
date11193,20145079,2014,3,Weekday,Thursday,19:44:00,No,No
date11194,20142133,2014,3,Weekday,Wednesday,05:45:00,No,No
date11195,20143183,2014,3,Weekday,Thursday,05:00:00,No,No
date11196,20145009,2014,3,Weekday,Thursday,23:30:00,No,No
date11197,20145013,2014,3,Weekday,Tuesday,20:45:00,No,No
date11198,20143010,2014,3,Weekday,Wednesday,18:00:00,No,No
date11199,20141111,2014,3,Weekday,Thursday,21:00:00,No,No
date11200,20145149,2014,3,Weekday,Tuesday,18:12:00,No,No
date11201,20144016,2014,3,Weekday,Thursday,19:25:00,No,No
date11202,20142056,2014,3,Weekday,Tuesday,04:30:00,No,No
date11203,20143039,2014,3,Weekday,Tuesday,05:00:00,No,No
date11204,20141186,2014,3,Weekday,Tuesday,20:15:00,No,No
date11205,20147005,2014,3,Weekday,Thursday,01:45:00,No,No
date11206,20143124,2014,3,Weekday,Thursday,23:00:00,No,No
date11207,20141215,2014,3,Weekday,Tuesday,18:10:00,No,No
date11208,20143156,2014,3,Weekend,Saturday,06:00:00,No,No
date11209,20145092,2014,3,Weekend,Saturday,16:10:00,No,No
date11210,20142035,2014,3,Weekend,Saturday,23:40:00,No,No
date11211,20142128,2014,3,Weekend,Sunday,12:50:00,No,No
date11212,20141175,2014,3,Weekend,Saturday,06:00:00,No,No
date11213,20146009,2014,3,Weekend,Sunday,15:00:00,No,No
date11214,20145110,2014,3,Weekend,Saturday,11:50:00,No,No
date11215,20141015,2014,3,Weekend,Saturday,10:30:00,No,No
date11216,20144065,2014,3,Weekend,Saturday,09:40:00,No,No
date11217,20143193,2014,3,Weekend,Sunday,17:00:00,No,No
date11218,20145162,2014,3,Weekend,Saturday,12:00:00,No,No
date11219,20142060,2014,3,Weekend,Sunday,15:50:00,No,No
date11220,20144037,2014,3,Weekend,Saturday,06:50:00,No,No
date11221,20144037,2014,3,Weekend,Saturday,06:50:00,No,No
date11222,20142087,2014,3,Weekend,Saturday,12:57:00,No,No
date11223,20142171,2014,3,Weekend,Saturday,11:20:00,No,No
date11224,20141012,2014,3,Weekend,Sunday,17:30:00,No,No
date11225,20143143,2014,3,Weekend,Saturday,06:00:00,No,No
date11226,20142038,2014,3,Weekend,Saturday,17:35:00,No,No
date11227,20145030,2014,3,Weekend,Saturday,10:30:00,No,No
date11228,20145005,2014,3,Weekday,Tuesday,15:40:00,No,No
date11229,20143005,2014,3,Weekday,Wednesday,17:00:00,No,No
date11230,20141101,2014,3,Weekday,Monday,11:40:00,No,No
date11231,20145142,2014,3,Weekday,Thursday,06:23:00,No,No
date11232,20143036,2014,3,Weekday,Wednesday,10:00:00,No,No
date11233,20144054,2014,3,Weekday,Wednesday,06:10:00,No,No
date11234,20141280,2014,3,Weekday,Thursday,07:55:00,No,No
date11235,20142077,2014,3,Weekday,Wednesday,07:55:00,No,No
date11236,20141203,2014,3,Weekday,Thursday,17:15:00,No,No
date11237,20142199,2014,3,Weekday,Monday,15:20:00,No,No
date11238,20143073,2014,3,Weekday,Monday,06:00:00,No,No
date11239,20141232,2014,3,Weekday,Wednesday,15:35:00,No,No
date11240,20141081,2014,3,Weekday,Tuesday,08:45:00,No,No
date11241,20141053,2014,3,Weekday,Friday,06:00:00,No,No
date11242,20141152,2014,3,Weekday,Tuesday,16:20:00,No,No
date11243,20144055,2014,3,Weekday,Friday,11:00:00,No,No
date11244,20143103,2014,3,Weekday,Tuesday,06:00:00,No,No
date11245,20144081,2014,3,Weekday,Tuesday,06:10:00,No,No
date11246,20146022,2014,3,Weekday,Thursday,09:14:00,No,No
date11247,20143159,2014,3,Weekday,Friday,15:00:00,No,No
date11248,20143067,2014,3,Weekday,Tuesday,15:00:00,No,No
date11249,20143002,2014,3,Weekday,Monday,08:00:00,No,No
date11250,20142076,2014,3,Weekday,Monday,08:20:00,No,No
date11251,20142197,2014,3,Weekday,Monday,14:54:00,No,No
date11252,20142197,2014,3,Weekday,Monday,14:54:00,No,No
date11253,20141037,2014,3,Weekday,Wednesday,08:20:00,No,No
date11254,20148008,2014,3,Weekday,Wednesday,16:00:00,No,No
date11255,20145153,2014,3,Weekday,Thursday,12:30:00,No,No
date11256,20144008,2014,3,Weekday,Monday,12:55:00,No,No
date11257,20141119,2014,3,Weekday,Monday,14:30:00,No,No
date11258,20141040,2014,3,Weekday,Monday,15:45:00,No,No
date11259,20141206,2014,3,Weekday,Friday,10:15:00,No,No
date11260,20142201,2014,3,Weekday,Wednesday,09:00:00,No,No
date11261,20141268,2014,3,Weekday,Wednesday,08:00:00,No,No
date11262,20142223,2014,3,Weekday,Friday,06:35:00,No,No
date11263,20145073,2014,3,Weekday,Friday,11:12:00,No,No
date11264,20141165,2014,3,Weekend,Saturday,05:50:00,No,No
date11265,20142152,2014,3,Weekend,Friday,19:00:00,No,No
date11266,20143003,2014,3,Weekend,Saturday,02:00:00,No,No
date11267,20143138,2014,3,Weekend,Saturday,19:00:00,No,No
date11268,20141013,2014,3,Weekend,Sunday,02:10:00,No,No
date11269,20145145,2014,3,Weekday,Monday,21:00:00,No,No
date11270,20145125,2014,3,Weekend,Sunday,06:00:00,No,No
date11271,20145152,2014,3,Weekday,Monday,20:14:00,No,No
date11272,20142002,2014,3,Weekday,Friday,06:46:00,No,No
date11273,20142016,2014,3,Weekday,Wednesday,06:55:00,No,No
date11274,20141054,2014,3,Weekday,Thursday,01:00:00,No,No
date11275,20143047,2014,3,Weekday,Friday,05:00:00,No,No
date11276,20143047,2014,3,Weekday,Friday,05:00:00,No,No
date11277,20141269,2014,3,Weekday,Friday,09:15:00,No,No
date11278,20145046,2014,3,Weekday,Thursday,10:35:00,No,No
date11279,20142166,2014,3,Weekday,Wednesday,15:36:00,No,No
